path,cells,dims_match,header_exact,byte_exact_full,diff_全部cell(含浮点),diff_pathing(去浮点),cosmetic_wall_void(边界浮点),cell_match%,pathing_match%,w2W,W2w,w2V,V2w,status
VAULT\1X1EW\1X1_EW_BB_A.LAYOUT,52976,True,True,False,22,22,0,99.9585,99.9585,4,18,0,0,ok
ACT2_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0_LAKE_NE_SE\1X1OPEN_N0S0E0W0_LAKE_NE_SE_TEMPLATE.LAYOUT,62750,True,True,False,22,22,0,99.9649,99.9649,0,0,0,22,ok
ACT2_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0_LAKE_NW_SW\1X1OPEN_N0S0E0W0_LAKE_NW_SW_TEMPLATE.LAYOUT,62750,True,True,False,22,22,0,99.9649,99.9649,0,0,0,22,ok
ACT2_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0_LAKE_SW_SE\1X1OPEN_N0S0E0W0_LAKE_SW_SE_TEMPLATE.LAYOUT,62750,True,True,False,22,22,0,99.9649,99.9649,0,0,0,22,ok
DRAGON_TOWER\1X1ENTRANCE_E\1X1_ENTRANCE_E_LM_A.LAYOUT,69000,True,True,False,22,20,2,99.9681,99.9710,11,5,0,4,ok
ACT3_Z2\1X1_CONCAVE_N1E2\1X1_CONCAVE_N1E2_JT_A.LAYOUT,10201,True,True,False,20,15,5,99.8039,99.8530,7,8,0,0,ok
DRAGON\1X1N\1X1_N_BB_A.LAYOUT,22725,True,True,False,20,20,0,99.9120,99.9120,17,3,0,0,ok
ACT3_Z1\1X1_CONCAVE_N1E2\1X1_CONCAVE_N1E2_JT_A.LAYOUT,10201,True,True,False,19,14,5,99.8137,99.8628,4,9,0,1,ok
ACT2_Z2\TEMPLATES\1X1_CONVEX_N0S1E0W2\1X1CONVEX_N0S1E0W2_TEMPLATE.LAYOUT,62750,True,True,False,19,5,14,99.9697,99.9920,0,5,0,0,ok
ACT2_Z2\TEMPLATES\1X1_CONVEX_N0S2E2W0\1X1CONVEX_N0S2E2W0_TEMPLATE.LAYOUT,62750,True,True,False,19,5,14,99.9697,99.9920,0,5,0,0,ok
ACT2_Z2\TEMPLATES\1X1_CONVEX_N0S2E2W0_LANDMARK_GENIE\1X1_CONVEX_N0S2E2W0_LANDMARK_GENIE_TEMPLATE.LAYOUT,62750,True,True,False,19,5,14,99.9697,99.9920,0,5,0,0,ok
ACT2_Z2\TEMPLATES\1X1_CONVEX_N1S0E0W1\1X1CONVEX_N1S0E0W1_TEMPLATE.LAYOUT,62750,True,True,False,19,5,14,99.9697,99.9920,0,5,0,0,ok
ACT2_Z2\TEMPLATES\1X1_CONVEX_N1S0E0W1_LANDMARK_GENIE\1X1_CONVEX_N1S0E0W1_LANDMARK_GENIE_TEMPLATE.LAYOUT,62750,True,True,False,19,5,14,99.9697,99.9920,0,5,0,0,ok
ACT2_Z2\TEMPLATES\1X1_CONVEX_N2S0E1W0\1X1CONVEX_N2S0E1W0_TEMPLATE.LAYOUT,62750,True,True,False,19,5,14,99.9697,99.9920,0,5,0,0,ok
ACT3_Z2\TEMPLATES\1X1_CONCAVE_N2W2_LANDMARK_VARKCAMP\1X1_CONCAVE_N2W2_LANDMARK_VARKCAMP_TEMPLATE.LAYOUT,10100,True,True,False,18,13,5,99.8218,99.8713,2,7,0,4,ok
ACT3_Z1\TEMPLATES\1X1_CONCAVE_N2W2\1X1_CONCAVE_N2W2_TEMPLATE.LAYOUT,40000,True,True,False,18,13,5,99.9550,99.9675,2,7,0,4,ok
DRAGON_TOWER\1X1EXIT_W\1X1_EXIT_W_JT_A.LAYOUT,50200,True,True,False,18,0,18,99.9641,100.0000,0,0,0,0,ok
ACT3_Z2\TEMPLATES\1X1_CONCAVE_S2W1_LANDMARK_VARKCAMP\1X1_CONCAVE_S2W1_LANDMARK_VARKCAMP_TEMPLATE.LAYOUT,10000,True,True,False,17,12,5,99.8300,99.8800,0,8,0,4,ok
ACT3_Z2\TEMPLATES\1X1_CONCAVE_S1E1_LANDMARK_VARKCAMP\1X1_CONCAVE_S1E1_LANDMARK_VARKCAMP_TEMPLATE.LAYOUT,10100,True,True,False,17,12,5,99.8317,99.8812,1,7,0,4,ok
ACT3_Z1\1X1_CONCAVE_N1E2\1X1_CONCAVE_N1E2_PB_A.LAYOUT,10201,True,True,False,17,7,10,99.8333,99.9314,2,5,0,0,ok
ACT3_Z1\TEMPLATES\1X1_CONCAVE_S1E1\1X1_CONCAVE_S1E1_TEMPLATE.LAYOUT,20200,True,True,False,17,12,5,99.9158,99.9406,1,7,0,4,ok
ACT3_Z1\TEMPLATES\1X1_CONCAVE_S2W1\1X1_CONCAVE_S2W1_TEMPLATE.LAYOUT,40000,True,True,False,17,12,5,99.9575,99.9700,0,8,0,4,ok
DRAGON\1X1E\1X1_E_JT_A.LAYOUT,45426,True,True,False,17,12,5,99.9626,99.9736,2,8,0,2,ok
DRAGON\1X1EXIT_S\1X1_EXIT_S_BB_A.LAYOUT,50250,True,True,False,17,1,16,99.9662,99.9980,1,0,0,0,ok
DRAGON\1X1ENTRANCE_S\1X1_ENTRANCE_S_PB_A.LAYOUT,50250,True,True,False,17,10,7,99.9662,99.9801,0,10,0,0,ok
ACT3_Z2\TEMPLATES\1X1_CONCAVE_N1E2_LANDMARK_VARKCAMP\1X1_CONCAVE_N1E2_LANDMARK_VARKCAMP_TEMPLATE.LAYOUT,10201,True,True,False,16,12,4,99.8432,99.8824,1,7,0,4,ok
ACT3_Z1\TEMPLATES\1X1_CONCAVE_N1E2\1X1_CONCAVE_N1E2_TEMPLATE.LAYOUT,20200,True,True,False,16,12,4,99.9208,99.9406,1,7,0,4,ok
DRAGON_TOWER\1X1NS\1X1_NS_JT_B.LAYOUT,48400,True,True,False,16,1,15,99.9669,99.9979,1,0,0,0,ok
DRAGON_TOWER\1X1NS\1X1_NS_LM_A.LAYOUT,48400,True,True,False,15,10,5,99.9690,99.9793,5,4,0,1,ok
CATACOMB\1X1ENTRANCE_N\1X1_ENTRANCE_N_BB_A.LAYOUT,62750,True,True,False,15,11,4,99.9761,99.9825,7,4,0,0,ok
DRAGON\1X1SE\1X1_SE_BB_A.LAYOUT,62750,True,True,False,15,4,11,99.9761,99.9936,0,0,0,4,ok
ACT3_Z1\1X1_CONCAVE_S1E1\1X1_CONCAVE_S1E1_JT_A.LAYOUT,10100,True,True,False,14,10,4,99.8614,99.9010,2,8,0,0,ok
CATACOMB\1X1EXIT_E\1X1_EXIT_E_LM_A.LAYOUT,37901,True,True,False,14,14,0,99.9631,99.9631,0,14,0,0,ok
CATACOMB\1X1NSE\1X1_NSE_BB_A.LAYOUT,55275,True,True,False,14,14,0,99.9747,99.9747,0,10,4,0,ok
DRAGON\1X1EXIT_N\1X1_EXIT_N_JT_A.LAYOUT,56475,True,True,False,14,10,4,99.9752,99.9823,4,1,1,4,ok
DRAGON\1X1SEW\1X1_SEW_BB_A.LAYOUT,60200,True,True,False,14,6,8,99.9767,99.9900,1,3,0,2,ok
ACT2_Z1\TEMPLATES\1X1_OPEN_N0S0E0W0_TABLETOP_SPECIAL\1X1_OPEN_N0S0E0W0_TABLETOP_TEMPLATE_SPECIAL.LAYOUT,62750,True,True,False,14,14,0,99.9777,99.9777,5,9,0,0,ok
VAULT\1X1W\1X1_W_LM_A.LAYOUT,67725,True,True,False,14,14,0,99.9793,99.9793,14,0,0,0,ok
VAULT\1X1NSE\1X1_NSE_PB_A.LAYOUT,75300,True,True,False,14,14,0,99.9814,99.9814,10,4,0,0,ok
CATACOMB\1X1SW\1X1_SW_BB_A.LAYOUT,75900,True,True,False,14,10,4,99.9816,99.9868,6,2,0,2,ok
CATACOMB\1X1ENTRANCE_W\1X1_ENTRANCE_W_PB_A.LAYOUT,30200,True,True,False,13,13,0,99.9570,99.9570,8,5,0,0,ok
VAULT\1X1ENTRANCE_S\1X1_ENTRANCE_S_BB_A.LAYOUT,50250,True,True,False,13,13,0,99.9741,99.9741,10,3,0,0,ok
VAULT\1X1EXIT_S\1X1_EXIT_S_BB_A.LAYOUT,50250,True,True,False,13,13,0,99.9741,99.9741,4,9,0,0,ok
DRAGON\1X1SINGLE_ROOM_BOSS\1X1_MAPROOM_DRAGONBOSSROOM_E.LAYOUT,61250,True,True,False,13,11,2,99.9788,99.9820,2,7,0,2,ok
CATACOMB\1X1SE\1X1_SE_PB_A.LAYOUT,75900,True,True,False,13,8,5,99.9829,99.9895,0,2,2,4,ok
ACT3_Z2\1X1_CONCAVE_S2W1\1X1_CONCAVE_S2W1_PB_A.LAYOUT,10000,True,True,False,12,9,3,99.8800,99.9100,1,8,0,0,ok
ACT3_Z2\1X1_CONCAVE_S1E1\1X1_CONCAVE_S1E1_JT_A.LAYOUT,10100,True,True,False,12,8,4,99.8812,99.9208,2,6,0,0,ok
ACT3_Z2\1X1_CONCAVE_N1E2\1X1_CONCAVE_N1E2_PB_A.LAYOUT,10201,True,True,False,12,9,3,99.8824,99.9118,1,8,0,0,ok
CATACOMB\1X1ENTRANCE_S\1X1_ENTRANCE_S_BB_A.LAYOUT,69025,True,True,False,12,8,4,99.9826,99.9884,0,2,2,4,ok
CATACOMB\CATACOMB_TEMPLATE.LAYOUT,82775,True,True,False,12,0,12,99.9855,100.0000,0,0,0,0,ok
DRAGON_TOWER\1X1NS\1X1_NS_BB_B.LAYOUT,34650,True,True,False,11,2,9,99.9683,99.9942,2,0,0,0,ok
DWARVENLAB\1X1SW\1X1_SW_LM_A.LAYOUT,39375,True,True,False,11,2,9,99.9721,99.9949,0,0,1,1,ok
DRAGON_TOWER\1X1ENTRANCE_W\1X1_ENTRANCE_W_JT_A.LAYOUT,50451,True,True,False,11,11,0,99.9782,99.9782,6,0,0,5,ok
DRAGON\1X1NS\1X1_NS_BB_A.LAYOUT,55275,True,True,False,11,11,0,99.9801,99.9801,9,0,0,2,ok
DRAGON\1X1SINGLE_ROOM_BOSS\RANDOMBOSSROOM_BB_A.LAYOUT,61250,True,True,False,11,11,0,99.9820,99.9820,2,7,0,2,ok
ACT2_Z2\TEMPLATES\1X1_WALL_N0E2W2_LAKE\1X1WALL_N0E2W2_LAKE_TEMPLATE.LAYOUT,62750,True,True,False,11,11,0,99.9825,99.9825,0,0,0,11,ok
VAULT\1X1ENTRANCE_W\1X1_ENTRANCE_W_BB_A.LAYOUT,69000,True,True,False,11,11,0,99.9841,99.9841,2,9,0,0,ok
DWARVENLAB\1X1NS\1X1_NS_LM_A.LAYOUT,48400,True,True,False,10,4,6,99.9793,99.9917,4,0,0,0,ok
VAULT\1X1NEW\1X1_NEW_BB_A.LAYOUT,82775,True,True,False,10,10,0,99.9879,99.9879,10,0,0,0,ok
VAULT\1X1ENTRANCE_W\1X1_ENTRANCE_W_JT_A.LAYOUT,37750,True,True,False,9,5,4,99.9762,99.9868,1,4,0,0,ok
DWARVENLAB\1X1EW\1X1_EW_LM_A.LAYOUT,52675,True,True,False,9,3,6,99.9829,99.9943,2,0,1,0,ok
VAULT\1X1ENTRANCE_W\1X1_ENTRANCE_W_LM_A.LAYOUT,52976,True,True,False,9,8,1,99.9830,99.9849,2,6,0,0,ok
DWARVENLAB\1X1NSW\1X1_NSW_LM_A.LAYOUT,75900,True,True,False,9,9,0,99.9881,99.9881,7,2,0,0,ok
DRAGON\1X1NW\1X1_NW_PB_A.LAYOUT,44176,True,True,False,8,0,8,99.9819,100.0000,0,0,0,0,ok
DWARVENLAB\1X1NW\1X1_NW_BB_A.LAYOUT,48576,True,True,False,8,3,5,99.9835,99.9938,2,1,0,0,ok
CATACOMB\1X1NEW\1X1_NEW_BB_A.LAYOUT,60501,True,True,False,8,3,5,99.9868,99.9950,0,3,0,0,ok
ACT2_Z1\1X1_OPEN_N0S0E0W0\1X1_OPEN_N0S0E0W0_JT_A.LAYOUT,62750,True,True,False,8,8,0,99.9873,99.9873,2,2,3,1,ok
VAULT\1X1ENTRANCE_E\1X1_ENTRANCE_E_PB_A.LAYOUT,62750,True,True,False,8,8,0,99.9873,99.9873,2,6,0,0,ok
CLOCKWORK\1X1SINGLE_ROOM_BOSS\MAPROOM.LAYOUT,15150,True,True,False,7,7,0,99.9538,99.9538,0,0,0,7,ok
DRAGON\1X1S\1X1_S_BB_A.LAYOUT,30800,True,True,False,7,3,4,99.9773,99.9903,2,1,0,0,ok
DWARVENLAB\1X1SW\1X1_SW_PB_A.LAYOUT,40000,True,True,False,7,4,3,99.9825,99.9900,0,0,2,2,ok
VAULT\1X1EXIT_E\1X1_EXIT_E_BB_A.LAYOUT,50451,True,True,False,7,7,0,99.9861,99.9861,7,0,0,0,ok
DWARVENLAB\1X1EXIT_N\1X1_EXIT_N_BB_A.LAYOUT,56475,True,True,False,7,7,0,99.9876,99.9876,4,3,0,0,ok
MAINMENUS\1X1SINGLE_ROOM_TOWN2\MAINMENU_TOWN2_PB.LAYOUT,5700,True,True,False,6,6,0,99.8947,99.8947,0,0,0,6,ok
CATACOMB\1X1ENTRANCE_N\1X1_ENTRANCE_N_JT_A.LAYOUT,28350,True,True,False,6,4,2,99.9788,99.9859,0,4,0,0,ok
VAULT\1X1EXIT_N\1X1_EXIT_N_PB_A.LAYOUT,39776,True,True,False,6,0,6,99.9849,100.0000,0,0,0,0,ok
CATACOMB\1X1NS\1X1_NS_BB_A.LAYOUT,41250,True,True,False,6,6,0,99.9855,99.9855,0,6,0,0,ok
DRAGON\1X1NE\1X1_NE_BB_A.LAYOUT,56475,True,True,False,6,6,0,99.9894,99.9894,2,2,0,2,ok
DWARVENLAB\1X1NSE\1X1_NSE_PB_A.LAYOUT,75900,True,True,False,6,6,0,99.9921,99.9921,0,0,5,1,ok
MAINMENUS\1X1SINGLE_ROOM_TOWN\MAINMENU_TOWN.LAYOUT,5625,True,True,False,5,5,0,99.9111,99.9111,0,0,0,5,ok
DWARVENLAB\1X1ENTRANCE_W\1X1_ENTRANCE_W_PB_A.LAYOUT,30200,True,True,False,5,5,0,99.9834,99.9834,0,0,3,2,ok
DRAGON_TOWER\1X1EXIT_W\1X1_EXIT_W_PB_A.LAYOUT,37901,True,True,False,5,3,2,99.9868,99.9921,3,0,0,0,ok
DWARVENLAB\1X1EXIT_W\1X1_EXIT_W_LM_A.LAYOUT,48300,True,True,False,5,5,0,99.9896,99.9896,4,1,0,0,ok
DRAGON_TOWER\1X1EW\1X1_EW_JT_B.LAYOUT,67725,True,True,False,5,5,0,99.9926,99.9926,1,0,0,4,ok
VAULT\1X1NS\1X1_NS_LM_A.LAYOUT,75300,True,True,False,5,1,4,99.9934,99.9987,1,0,0,0,ok
ACT3_Z1\1X1_CONCAVE_S2W1\1X1_CONCAVE_S2W1_BB_A.LAYOUT,10000,True,True,False,4,2,2,99.9600,99.9800,0,2,0,0,ok
ACT3_Z2\1X1_CONCAVE_S2W1\1X1_CONCAVE_S2W1_BB_A.LAYOUT,10000,True,True,False,4,2,2,99.9600,99.9800,0,2,0,0,ok
DRAGON_TOWER\1X1ENTRANCE_S\1X1_ENTRANCE_S_BB_A.LAYOUT,33750,True,True,False,4,1,3,99.9881,99.9970,0,1,0,0,ok
VAULT\1X1EXIT_S\1X1_EXIT_S_LM_A.LAYOUT,39600,True,True,False,4,3,1,99.9899,99.9924,2,1,0,0,ok
DRAGON\1X1EW\1X1_EW_BB_A.LAYOUT,45451,True,True,False,4,4,0,99.9912,99.9912,1,3,0,0,ok
DRAGON\1X1SE\1X1_SE_LM_A.LAYOUT,50200,True,True,False,4,3,1,99.9920,99.9940,0,1,0,2,ok
ACT3_Z2\TEMPLATES\1X1_OPEN_N0S0E0W0_LANDMARK_BATTLEFIELD\1X1_OPEN_LANDMARK_BATTLEFIELD_TEMPLATE.LAYOUT,62750,True,True,False,4,2,2,99.9936,99.9968,0,2,0,0,ok
VAULT\1X1EW\1X1_EW_LM_A.LAYOUT,67725,True,True,False,4,4,0,99.9941,99.9941,4,0,0,0,ok
VAULT\1X1NEW\1X1_NEW_LM_A.LAYOUT,82775,True,True,False,4,3,1,99.9952,99.9964,1,2,0,0,ok
VAULT\1X1SEW\1X1_SEW_LM_A.LAYOUT,82775,True,True,False,4,4,0,99.9952,99.9952,3,0,0,1,ok
DRAGON_TOWER\1X1NS\1X1_NS_BB_A.LAYOUT,41250,True,True,False,3,3,0,99.9927,99.9927,1,0,0,2,ok
DRAGON\1X1SW\1X1_SW_BB_A.LAYOUT,45000,True,True,False,3,0,3,99.9933,100.0000,0,0,0,0,ok
VAULT\1X1SW\1X1_SW_BB_A.LAYOUT,69000,True,True,False,3,3,0,99.9957,99.9957,3,0,0,0,ok
VAULT\1X1SE\1X1_SE_BB_A.LAYOUT,69025,True,True,False,3,3,0,99.9957,99.9957,3,0,0,0,ok
DWARVENLAB\1X1E\1X1_E_PB_A.LAYOUT,19026,True,True,False,2,2,0,99.9895,99.9895,0,0,0,2,ok
VAULT\1X1EXIT_W\1X1_EXIT_W_LM_A.LAYOUT,31500,True,True,False,2,2,0,99.9937,99.9937,2,0,0,0,ok
DWARVENLAB\1X1EXIT_W\1X1_EXIT_W_JT_A.LAYOUT,39375,True,True,False,2,2,0,99.9949,99.9949,0,2,0,0,ok
DWARVENLAB\1X1ENTRANCE_E\1X1_ENTRANCE_E_JT_A.LAYOUT,39776,True,True,False,2,2,0,99.9950,99.9950,0,0,0,2,ok
DRAGON_TOWER\1X1ENTRANCE_E\1X1_ENTRANCE_E_JT_A.LAYOUT,45200,True,True,False,2,1,1,99.9956,99.9978,1,0,0,0,ok
DWARVENLAB\1X1EXIT_E\1X1_EXIT_E_BB_A.LAYOUT,62750,True,True,False,2,2,0,99.9968,99.9968,2,0,0,0,ok
DWARVENLAB\1X1NE\1X1_NE_LM_A.LAYOUT,62750,True,True,False,2,2,0,99.9968,99.9968,0,2,0,0,ok
VAULT\1X1NSE\1X1_NSE_LM_A.LAYOUT,75300,True,True,False,2,2,0,99.9973,99.9973,2,0,0,0,ok
DWARVENLAB\1X1ENTRANCE_S\1X1_ENTRANCE_S_BB_A.LAYOUT,37500,True,True,False,1,1,0,99.9973,99.9973,0,1,0,0,ok
CATACOMB\1X1N\1X1_N_BB_A.LAYOUT,40401,True,True,False,1,1,0,99.9975,99.9975,0,1,0,0,ok
DWARVENLAB\1X1S\1X1_S_BB_A.LAYOUT,40200,True,True,False,1,1,0,99.9975,99.9975,0,1,0,0,ok
DWARVENLAB\1X1EW\1X1_EW_BB_A.LAYOUT,60200,True,True,False,1,1,0,99.9983,99.9983,1,0,0,0,ok
VAULT\1X1NW\1X1_NW_LM_A.LAYOUT,75900,True,True,False,1,1,0,99.9987,99.9987,0,0,0,1,ok
MAINMENUS\1X1SINGLE_ROOM_TOWN3\MAINMENU_TOWN3.LAYOUT,1300,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1\ENVIRONMENT_MAINMENU.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1\ENVIRONMENT_PASS1.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1\ENVIRONMENT_SNOW.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1\ENVIRONMENT_SNOW_MAINMENU.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1\ENVIRONMENT_TOWN1.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1\NIGHT_ZOMBIES.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT1_PASS2\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_CAVES\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_CAVES\ENVIRONMENT_MANACAVE.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_CAVES\SEWER_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_TOWN\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_TOWN\ENVIRONMENT_TOWN.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z1\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z1\ENVIRONMENTMAINMENU.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z1\ENVIRONMENT_NETHER.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z1\ENVIRONMENT_RIFTKEEP.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT2_Z1\SKELETON TEMP.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_PASS1\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\CEMETERY_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\GROMS_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\MAINMENU_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z1\SAWMILL_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z2\WARFORGE_ENV.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT3_Z2\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ACT4_TOWN\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
CATACOMB\CATACOMBTEST_BLUE.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
CATACOMB\ENVIRONMENT_RED.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
CATACOMB\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
CLOCKWORK\BOSS_ROOM_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DRAGON\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DUNGEON_EXIT_PORTAL.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DRAGON_TOWER\DRAGONTOWER_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
DWARVENLAB\ENVIRONMENT_NETHER.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ESTHSHRINE\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ESTHSHRINE\ENVIRONMENT_CORRUPT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
GENERIC_CAVE\BANEPITS_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
GENERIC_CAVE\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
ESTHSHRINE\ENVIRONMENT_TREASURY.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
GENERIC_CAVE\ENVIRONMENT_FOG.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
GENERIC_CAVE\ENVIRONMENT_ICE.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
GENERIC_CAVE\ENVIRONMENT_ICE_NO_SNOW.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
GENERIC_CAVE\ENVIRONMENT_SLAVERS.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
GENERIC_CAVE\ENVIRONMENT_WARBEAST.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
GENERIC_CAVE\ENVIRONMENT_ICECRACKING.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MAINMENUS\1X1SINGLE_ROOM_OSSEANWASTES\MAINMENU_OSSEANWASTES.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MAINMENUS\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MISSILES\ESTHERIAN.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MISSILES\GUARDIANMISSILE.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MISSILES\REDWOLF.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MISSILES\WOLF.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
NETHER\NETHER_ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
PHASEBEAST_PORTAL.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MAINMENUS\1X1SINGLE_ROOM_SALTFLATS\MAINMENU_SALTFLATS_JT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MAINMENUS\1X1SINGLE_ROOM_BLIGHTBOGS\MAINMENU_BLIGHTBOGS.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MAINMENUS\1X1SINGLE_ROOM_SUNDEREDTHRONES\MAINMENU_SUNDEREDTHRONES_JT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
MAINMENUS\1X1SINGLE_ROOM_TOWN1\MAINMENU_TOWN1_JT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TEST\1X1_NSEW_A.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TOWNPORTAL.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TEST\TELEPORTTEST.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
VAULT\ENVIRONMENT.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
VAULT\ENVIRONMENT_LUMINOUSARENA.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
VAULT\ENVIRONMENT_BOSS.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
TEST\LOGICTEST.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
WAYGATE.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
WEAPON\ANCIENT_SKELETON_STAFF.LAYOUT,2500,True,True,True,0,0,0,100.0000,100.0000,0,0,0,0,ok
